Witness,CPAChecker,Ult. Auto.,CPA-w2t,FShell-w2t,Nitwit
10220,3,2,1,6,1
10221,0,2,1,6,1
10222,3,2,1,6,1
10223,0,2,1,6,1
10224,3,2,1,6,1
10225,3,2,1,6,1
10226,0,2,1,6,1
10227,3,2,1,6,1
10228,0,2,0,0,0
10229,0,2,1,0,0
10230,0,2,1,0,0
10231,0,2,1,0,0
10232,0,2,0,0,0
10233,0,2,1,0,0
10234,0,2,1,0,0
10235,0,2,1,0,0
10236,0,2,1,0,0
10237,0,2,1,0,0
10238,0,2,1,0,0
10239,0,2,1,0,0
10240,0,2,1,0,0
10241,0,2,1,0,0
10242,0,2,1,0,0
10243,0,2,1,0,0
10244,0,2,1,0,0
10245,0,2,1,0,0
10246,0,2,1,0,0
10247,0,2,1,0,0
10248,0,2,0,0,0
10249,0,2,0,0,0
10250,0,2,0,0,0
10251,0,2,0,0,0
10252,0,2,0,0,0
10253,0,2,0,0,0
10254,0,2,0,0,0
10255,0,2,0,0,0
10256,0,2,0,0,0
10257,0,2,0,0,0
10258,0,2,0,0,0
10259,0,2,0,0,0
10260,0,2,0,0,0
10261,0,2,0,0,0
10262,0,2,0,0,0
10263,0,2,0,6,0
10264,0,2,0,0,0
10265,0,2,1,2,0
10266,0,2,1,2,0
10267,2,2,1,2,0
10268,2,2,1,2,0
10269,2,2,1,2,0
10270,2,2,1,2,0
10271,2,2,1,2,0
10272,2,2,1,2,0
10273,2,2,1,2,0
10274,2,2,1,2,0
10275,2,2,1,2,0
10276,2,2,1,2,0
10277,0,2,1,2,0
10278,0,2,1,2,0
10279,2,2,1,2,0
10280,2,2,1,2,0
10281,2,2,1,2,0
10282,2,2,1,2,0
10283,2,2,1,2,0
10284,2,2,1,2,0
10285,0,2,1,2,0
10286,0,2,1,2,0
10287,2,2,1,2,0
10288,2,2,1,2,0
10289,2,2,1,2,0
10290,2,2,1,2,0
10291,2,2,1,2,0
10292,2,2,1,2,0
10293,2,2,1,2,0
10294,2,2,1,2,0
10295,2,2,1,2,0
10296,2,2,1,2,0
10297,2,2,1,2,0
10298,2,2,1,2,0
10299,2,2,1,2,0
10300,2,2,1,2,0
10301,2,2,1,0,0
10302,2,2,1,0,0
10303,2,2,1,0,0
10304,2,2,1,0,0
10305,2,2,1,0,0
10306,2,2,1,0,0
10307,2,2,1,0,0
10308,2,2,1,0,0
10309,2,2,1,0,0
10310,2,2,1,0,0
10311,2,2,1,0,0
10312,2,2,1,0,0
10313,2,2,1,0,0
10314,2,2,1,0,0
10315,2,2,1,0,0
10316,2,2,1,0,0
10317,2,2,1,0,0
10318,2,2,1,0,0
10319,2,2,1,0,0
10320,2,2,1,0,0
10321,2,2,1,0,0
10322,2,2,1,0,0
10323,2,2,1,0,0
10324,2,2,1,0,0
10325,2,2,1,0,0
10326,2,2,1,0,0
10327,2,2,1,0,0
10328,2,2,1,0,0
10329,0,2,1,2,0
10330,0,2,1,2,0
10331,2,2,1,2,0
10332,2,2,1,2,0
10333,2,2,1,2,0
10334,2,2,1,2,0
10335,2,2,1,2,0
10336,2,2,1,2,0
10337,0,2,1,2,0
10338,0,2,1,2,0
10339,2,2,1,2,0
10340,2,2,1,2,0
10341,2,2,1,2,0
10342,2,2,1,2,0
10343,2,2,1,2,0
10344,2,2,1,2,0
10345,0,2,1,2,0
10346,0,2,1,2,0
10347,2,2,1,2,0
10348,2,2,1,2,0
10349,2,2,1,2,0
10350,2,2,1,2,0
10351,2,2,1,2,0
10352,2,2,1,2,0
10353,3,2,1,6,4
10354,3,2,1,6,4
10355,3,2,1,6,4
10356,3,2,1,6,4
10357,3,2,1,6,4
10358,3,2,1,6,4
10359,5,2,1,6,4
10360,3,2,1,6,4
10361,2,2,1,0,4
10362,2,2,3,0,4
10363,3,2,1,6,4
10364,5,2,1,6,4
10365,3,2,1,6,4
10366,2,2,1,6,0
10367,2,2,1,6,0
10368,2,2,1,6,0
10369,2,2,1,6,0
10370,2,2,1,6,0
10371,0,0,0,0,0
10372,0,0,0,0,0
10373,0,0,0,0,0
10374,0,0,0,0,0
10375,0,3,0,0,0
10376,0,0,0,0,0
10377,0,0,0,0,0
10378,0,0,0,0,0
10379,0,0,0,0,0
10380,0,0,0,0,0
10381,0,0,0,0,0
10382,0,0,0,0,0
10383,0,3,0,0,0
10384,0,3,0,0,0
10385,0,3,0,0,0
10386,0,3,0,0,0
10387,0,3,0,0,0
10388,0,3,0,0,0
10389,0,3,0,0,0
10390,0,0,0,0,0
10391,0,0,0,0,0
10392,0,0,0,0,0
10393,0,0,0,0,0
10394,0,0,0,0,0
10395,0,0,0,0,0
10396,0,0,0,0,0
10397,0,0,0,0,0
10398,0,0,0,6,0
10399,0,3,0,0,0
10400,0,3,0,0,0
10401,0,3,0,0,0
10402,0,3,0,0,0
10403,0,3,0,0,0
10404,0,0,0,6,0
10405,0,0,0,6,0
10406,0,0,0,6,0
10407,0,0,0,6,0
10408,0,0,0,6,0
10409,0,0,0,6,0
10410,0,0,0,6,0
10411,0,0,0,6,0
10412,0,0,0,6,0
10413,0,0,0,6,0
10414,0,0,0,6,0
10415,0,0,0,6,0
10416,0,0,0,6,0
10417,0,0,0,6,0
10418,0,2,0,0,0
10419,0,0,1,2,4
10420,0,0,0,0,0
10421,0,0,0,0,0
10422,0,3,0,0,0
10423,0,3,0,0,0
10424,0,3,0,0,0
10425,0,0,0,0,0
10426,0,2,0,0,0
10427,0,2,0,0,0
10428,0,2,0,0,0
10429,0,2,0,0,0
10430,0,2,0,0,0
10431,0,2,0,0,0
10432,0,2,0,0,0
10433,0,2,0,0,0
10434,0,2,0,0,0
10435,0,2,0,0,0
10436,0,2,0,0,0
10437,0,2,0,0,0
10438,0,2,0,0,0
10439,0,2,0,0,0
10440,0,2,0,0,0
10441,0,2,0,0,0
10442,0,0,0,6,0
10443,0,0,0,6,0
10444,0,0,0,6,0
10445,0,0,0,6,0
10446,0,0,0,6,0
10447,0,3,0,6,0
10448,0,0,0,6,0
10449,0,0,0,6,0
10450,0,0,0,6,0
10451,0,3,0,6,0
10452,0,0,0,6,0
10453,0,0,0,6,0
10454,0,3,0,6,0
10455,0,3,0,6,0
10456,0,0,0,6,0
10457,0,0,0,6,0
10458,0,0,0,6,0
10459,0,0,0,6,0
10460,0,0,0,6,0
10461,0,0,0,6,0
10462,0,0,0,6,0
10463,0,0,0,6,0
10464,0,0,0,6,0
10465,0,0,0,6,0
10466,0,0,0,6,0
10467,0,3,0,6,0
10468,0,0,0,6,0
10469,0,0,0,6,0
10470,0,0,1,2,4
10471,0,0,1,2,4
10472,0,0,0,0,0
10473,0,0,0,0,0
10474,0,0,0,0,0
10475,0,3,0,0,0
10476,0,0,0,0,0
10477,0,0,0,0,0
10478,0,2,0,0,0
10479,0,2,0,0,0
10480,0,2,0,0,0
10481,0,2,0,0,0
10482,0,2,0,0,0
10483,0,2,0,0,0
10484,0,2,0,0,0
10485,0,2,0,0,0
10486,0,2,0,0,0
10487,0,2,0,0,0
10488,0,2,0,0,0
10489,0,2,0,0,0
10490,0,2,0,0,0
10491,0,2,0,0,0
10492,0,2,0,0,0
10493,0,2,0,0,0
10494,0,0,1,6,1
10495,2,0,0,6,0
10496,0,0,1,6,1
10497,0,0,1,6,1
10498,2,0,0,6,0
10499,0,0,0,6,0
10500,0,0,0,6,0
10501,0,0,0,6,0
10502,0,0,0,6,0
10503,0,0,0,6,0
10504,0,0,0,6,0
10505,0,0,0,6,0
10506,0,3,0,6,0
10507,2,0,0,6,0
10508,0,0,0,6,0
10509,0,3,0,6,0
10510,2,0,0,6,0
10511,0,0,0,6,0
10512,0,0,0,6,0
10513,2,0,0,6,0
10514,0,0,0,6,0
10515,0,0,0,6,0
10516,2,0,0,6,0
10517,0,0,0,6,0
10518,0,0,0,6,0
10519,0,3,1,4,0
10520,0,3,1,4,0
10521,0,3,0,6,0
10522,0,0,1,4,0
10523,0,0,1,4,0
10524,0,3,0,6,0
10525,2,3,1,4,0
10526,0,3,1,4,0
10527,0,3,0,6,0
10528,2,0,1,4,0
10529,0,3,1,4,0
10530,0,3,0,6,0
10531,0,3,1,4,0
10532,0,0,1,4,0
10533,0,3,0,6,0
10534,0,3,1,4,0
10535,0,0,1,4,0
10536,0,3,0,6,0
10537,0,3,1,4,0
10538,0,3,1,4,0
10539,0,3,0,6,0
10540,0,3,1,4,0
10541,0,0,1,4,0
10542,0,3,0,6,0
10543,0,3,1,4,0
10544,0,3,0,6,0
10545,0,4,1,4,0
10546,0,4,1,4,0
10547,0,3,0,6,0
10548,0,4,1,4,0
10549,0,4,1,4,0
10550,0,3,0,6,0
10551,0,3,1,4,0
10552,0,4,1,4,0
10553,0,3,0,6,0
10554,0,3,1,4,0
10555,0,0,0,6,0
10556,0,0,0,6,0
10557,0,0,0,6,0
10558,0,0,0,6,0
10559,0,0,0,6,0
10560,0,0,0,6,0
10561,0,0,0,6,0
10562,0,0,0,6,0
10563,0,0,0,6,0
10564,0,0,0,6,0
10565,0,0,0,6,0
10566,0,0,0,6,0
10567,0,0,0,6,0
10568,0,0,0,6,0
10569,0,0,0,6,0
10570,0,0,0,6,0
10571,0,0,0,6,0
10572,0,0,0,6,0
10573,0,0,0,6,0
10574,0,0,0,6,0
10575,0,0,0,6,0
10576,0,3,0,6,0
10577,0,0,0,6,0
10578,0,0,0,6,0
10579,0,0,0,6,0
10580,0,0,0,6,0
10581,0,0,0,6,0
10582,0,0,0,6,0
10583,0,0,0,6,0
10584,0,0,0,6,0
10585,0,0,0,6,0
10586,0,3,0,6,0
10587,0,3,0,6,0
10588,0,0,0,6,0
10589,0,0,0,6,0
10590,0,3,0,6,0
10591,0,0,0,6,0
10592,0,0,0,6,0
10593,0,0,0,6,0
10594,0,0,0,6,0
10595,0,0,0,6,0
10596,0,0,0,6,0
10597,0,0,0,6,0
10598,0,3,0,6,0
10599,0,0,0,6,0
10600,0,3,0,6,0
10601,0,2,0,6,0
10602,0,0,0,6,0
10603,0,0,0,6,0
10604,0,0,0,6,0
10605,0,0,0,6,0
10606,0,0,0,6,0
10607,0,0,0,6,0
10608,0,0,0,6,0
10609,0,0,0,6,0
10610,0,0,0,6,0
10611,0,0,0,6,0
10612,0,0,0,6,0
10613,0,0,0,6,0
10614,0,0,0,6,0
10615,0,0,0,6,0
10616,0,0,0,6,0
10617,0,0,0,6,0
10618,0,0,0,6,0
10619,0,0,0,6,0
10620,0,0,0,6,0
10621,0,0,0,6,0
10622,0,0,0,6,0
10623,0,0,0,6,0
10624,0,0,0,6,0
10625,0,0,0,6,0
10626,0,0,0,6,0
10627,0,0,0,6,0
10628,0,0,0,6,0
10629,0,0,0,6,0
10630,0,0,0,6,0
10631,0,0,0,6,0
10632,0,0,0,6,0
10633,0,0,0,6,0
10634,0,0,0,6,0
10635,0,0,0,6,0
10636,0,0,0,6,0
10637,0,0,0,6,0
10638,0,0,0,6,0
10639,0,0,0,6,0
10640,0,0,0,6,0
10641,0,0,0,6,0
10642,0,0,0,6,0
10643,0,0,0,6,0
10644,0,0,0,6,0
10645,0,0,0,6,0
10646,0,3,0,6,0
10647,0,0,0,6,0
10648,0,0,0,6,0
10649,0,0,0,6,0
10650,0,0,0,6,0
10651,0,0,0,6,0
10652,0,0,0,6,0
10653,0,0,0,6,0
10654,0,0,0,6,0
10655,0,0,1,6,1
10656,0,0,0,6,0
10657,0,0,0,6,0
10658,0,0,1,6,1
10659,0,0,0,6,0
10660,0,0,1,6,1
10661,0,0,0,6,0
10662,0,0,0,6,0
10663,0,0,0,6,0
10664,0,0,0,6,0
10665,0,0,0,6,0
10666,0,0,0,6,0
10667,0,0,0,6,0
10668,0,0,0,6,0
10669,0,0,0,6,0
10670,0,0,0,6,0
10671,0,0,0,6,0
10672,0,0,0,6,0
10673,0,0,0,6,0
10674,0,0,0,6,0
10675,0,0,0,6,0
10676,0,0,0,6,0
10677,0,0,0,6,0
10678,0,0,1,6,1
10679,0,0,1,4,0
10680,0,0,0,6,0
10681,0,0,1,4,0
10682,0,0,1,4,0
10683,0,3,0,6,0
10684,0,0,1,4,0
10685,0,0,1,4,0
10686,0,3,0,6,0
10687,0,0,1,4,0
10688,0,0,1,4,0
10689,0,0,0,6,0
10690,0,0,1,4,0
10691,0,3,1,4,0
10692,0,3,0,6,0
10693,0,4,1,4,0
10694,0,3,1,4,0
10695,0,0,0,6,0
10696,0,0,1,4,0
10697,0,0,1,4,0
10698,0,0,0,6,0
10699,0,0,1,4,0
10700,0,0,1,4,0
10701,0,3,0,6,0
10702,0,3,1,4,0
10703,0,0,1,4,1
10704,0,3,0,6,0
10705,0,4,1,4,0
10706,0,4,1,4,0
10707,0,3,0,6,0
10708,0,4,1,4,0
10709,0,4,1,4,0
10710,0,3,0,6,0
10711,0,3,1,4,0
10712,0,0,1,4,0
10713,0,4,1,4,0
10714,0,0,0,6,0
10715,0,3,1,4,0
10716,0,3,1,4,0
10717,0,2,0,0,0
10718,0,2,1,0,0
10719,0,0,1,0,0
10720,0,2,1,0,0
10721,0,2,0,0,0
10722,0,2,1,0,0
10723,0,2,1,0,0
10724,0,2,1,0,0
10725,0,2,1,0,0
10726,0,2,1,0,0
10727,0,2,1,0,0
10728,0,2,1,0,0
10729,0,2,1,0,0
10730,0,2,1,0,0
10731,0,2,1,0,0
10732,0,2,1,0,0
10733,0,2,1,0,0
10734,0,2,1,0,0
10735,0,2,1,0,0
10736,0,2,1,0,0
10737,0,2,0,0,0
10738,0,2,0,0,0
10739,0,2,0,0,0
10740,0,2,0,0,0
10741,0,2,0,0,0
10742,0,2,0,0,0
10743,0,2,0,0,0
10744,0,2,0,0,0
10745,0,2,0,0,0
10746,0,2,0,0,0
10747,0,2,0,0,0
10748,0,2,0,0,0
10749,0,2,0,0,0
10750,0,2,0,0,0
10751,0,2,0,0,0
10752,0,2,0,0,0
10753,0,2,0,0,0
10754,2,2,0,6,0
10755,2,2,0,6,0
10756,2,2,0,6,0
10757,2,2,0,6,0
10758,2,2,0,6,0
10759,2,2,0,6,0
10760,2,2,0,6,0
10761,2,2,0,6,0
10762,2,2,0,6,0
10763,2,2,0,6,0
10764,2,2,0,6,0
10765,2,2,0,6,0
10766,2,2,0,0,0
10767,2,2,0,0,0
10768,2,2,0,0,0
10769,2,2,0,0,0
10770,2,2,0,0,0
10771,2,2,0,0,0
10772,2,2,0,0,0
10773,2,2,0,0,0
10774,2,2,0,0,0
10775,2,2,0,0,0
10776,2,2,0,0,0
10777,2,2,0,0,0
10778,2,2,0,0,0
10779,2,2,0,0,0
10780,2,2,0,0,0
10781,2,2,0,0,0
10782,2,2,0,0,0
10783,2,2,0,0,0
10784,2,2,0,0,0
10785,2,2,0,0,0
10786,2,2,0,0,0
10787,2,2,0,0,0
10788,2,2,0,0,0
10789,2,2,0,0,0
10790,2,2,0,6,0
10791,2,2,0,6,0
10792,2,2,0,6,0
10793,2,2,0,6,0
10794,2,2,0,6,0
10795,2,2,0,6,0
10796,2,2,0,6,0
10797,2,2,0,6,0
10798,2,2,0,6,0
10799,2,2,0,6,0
10800,2,2,0,6,0
10801,2,2,0,6,0
10802,2,2,0,6,0
10803,2,2,0,6,0
10804,2,2,0,6,0
10805,2,2,0,6,0
10806,2,2,0,6,0
10807,2,2,0,6,0
10808,2,2,0,6,0
10809,2,2,0,6,0
10810,2,2,0,6,0
10811,2,2,0,6,0
10812,2,2,0,6,0
10813,2,2,0,6,0
10814,2,2,0,6,0
10815,2,2,0,6,0
10816,2,2,0,6,0
10817,2,2,0,6,0
10818,2,2,0,0,0
10819,2,2,0,0,0
10820,2,2,0,0,0
10821,2,2,0,0,0
10822,2,2,0,0,0
10823,2,2,0,0,0
10824,2,2,0,0,0
10825,2,2,0,0,0
10826,2,2,0,0,0
10827,2,2,0,0,0
10828,2,2,0,0,0
10829,2,2,0,0,0
10830,2,2,0,0,0
10831,2,2,0,0,0
10832,2,2,0,0,0
10833,2,2,0,0,0
10834,2,2,0,0,0
10835,0,2,0,0,0
10836,2,2,0,0,0
10837,2,2,0,0,0
10838,2,2,0,0,0
10839,2,2,0,0,0
10840,2,2,0,0,0
10841,2,2,0,0,0
10842,0,2,1,6,1
10843,0,2,1,6,1
10844,0,2,1,6,1
10845,0,2,1,6,1
10846,0,2,1,6,1
10847,0,2,1,6,1
10848,0,2,1,6,1
10849,0,2,1,6,1
10850,0,2,1,6,1
10851,3,2,1,6,1
10852,0,2,1,6,1
10853,0,2,1,6,1
10854,0,2,1,6,1
10855,0,2,1,6,1
10856,0,2,1,6,1
10857,0,2,1,6,1
10858,0,2,1,6,1
10859,0,2,1,6,1
10860,0,2,1,6,1
10861,0,2,1,6,1
10862,0,2,1,6,1
10863,0,2,1,6,1
10864,0,2,1,6,1
10865,0,2,1,6,1
10866,0,2,1,6,1
10867,0,2,1,4,1
10868,0,2,1,4,1
10869,0,2,1,6,1
10870,0,2,1,4,1
10871,0,2,1,4,1
10872,0,2,1,6,1
10873,0,2,1,4,1
10874,0,2,1,4,1
10875,0,2,1,6,1
10876,0,2,1,4,1
10877,0,2,1,4,1
10878,0,2,1,6,1
10879,0,2,1,4,1
10880,0,2,1,4,1
10881,0,2,1,6,1
10882,0,2,1,4,1
10883,0,2,1,4,1
10884,0,2,1,6,1
10885,0,2,1,4,1
10886,3,2,1,4,1
10887,3,2,1,6,1
10888,0,2,1,4,1
10889,0,2,1,4,1
10890,3,2,1,4,1
10891,3,2,1,6,1
10892,0,4,1,4,1
10893,0,4,1,4,1
10894,3,2,1,6,1
10895,0,4,1,4,1
10896,0,4,1,4,1
10897,0,2,1,6,1
10898,3,2,1,4,1
10899,0,2,1,6,1
10900,0,2,1,6,1
10901,0,2,1,6,1
10902,0,2,1,6,1
10903,3,2,1,6,1
10904,3,2,1,6,1
10905,3,2,1,6,1
10906,3,2,1,6,1
10907,0,2,1,6,1
10908,0,2,1,6,1
10909,0,2,1,6,1
10910,0,2,1,6,1
10911,3,2,1,6,1
10912,3,2,1,6,1
10913,3,2,1,6,1
10914,3,2,1,6,1
10915,3,2,1,6,1
10916,3,2,1,6,1
10917,3,2,1,6,1
10918,3,2,1,6,1
10919,3,2,1,6,1
10920,3,2,1,6,1
10921,3,2,1,6,1
10922,3,2,1,6,1
10923,3,2,1,6,1
10924,3,2,1,6,1
10925,3,2,1,6,1
10926,3,2,1,6,1
10927,3,2,1,6,1
10928,3,2,1,6,1
10929,3,2,1,6,1
10930,3,2,1,6,1
10931,3,2,1,6,1
10932,3,2,1,6,1
10933,3,2,1,6,1
10934,3,2,1,6,1
10935,3,2,1,6,1
10936,3,2,1,6,1
10937,3,2,1,6,1
10938,3,2,1,6,1
10939,3,2,1,6,1
10940,3,2,1,6,1
10941,3,2,1,6,1
10942,3,2,1,6,1
10943,3,2,1,6,1
10944,3,2,1,6,1
10945,3,2,1,6,1
10946,3,2,1,6,1
10947,3,2,1,6,1
10948,3,2,1,6,1
10949,3,2,1,6,1
10950,3,2,1,6,1
10951,3,2,1,6,1
10952,0,2,1,6,1
10953,0,2,1,6,1
10954,3,2,1,6,1
10955,0,2,1,6,1
10956,3,2,1,6,1
10957,0,2,1,6,1
10958,3,2,1,6,1
10959,3,2,1,6,1
10960,0,2,1,6,1
10961,3,2,1,6,1
10962,3,2,1,6,1
10963,0,2,1,6,1
10964,3,2,1,6,1
10965,3,2,1,6,1
10966,3,2,1,6,1
10967,3,2,1,6,1
10968,3,2,1,6,1
10969,3,2,1,6,1
10970,3,2,1,6,1
10971,3,2,1,6,1
10972,3,2,1,6,1
10973,3,2,1,6,1
10974,3,2,1,6,1
10975,3,2,1,6,1
10976,3,2,1,6,1
10977,3,2,1,6,1
10978,3,2,1,6,1
10979,3,2,1,6,1
10980,3,2,1,6,1
10981,3,2,1,6,1
10982,3,2,1,6,1
10983,3,2,1,6,1
10984,3,2,1,6,1
10985,3,2,1,6,1
10986,3,2,1,6,1
10987,3,2,1,6,1
10988,3,2,1,6,1
10989,3,2,1,6,1
10990,3,2,1,6,1
10991,3,2,1,6,1
10992,3,2,1,6,1
10993,3,2,1,6,1
10994,3,2,1,6,1
10995,3,2,1,6,1
10996,0,2,1,6,1
10997,0,2,1,6,1
10998,0,2,1,6,1
10999,0,2,1,6,1
11000,0,2,1,6,1
11001,0,2,1,6,1
11002,0,2,1,6,1
11003,0,2,1,6,1
11004,0,2,1,6,1
11005,0,2,1,6,1
11006,0,2,1,6,1
11007,0,2,1,6,1
11008,0,2,1,6,1
11009,0,2,1,6,1
11010,0,2,1,6,1
11011,0,2,1,6,1
11012,0,2,1,6,1
11013,0,2,1,6,1
11014,0,2,1,6,1
11015,0,2,1,6,1
11016,0,2,1,6,1
11017,0,2,1,6,1
11018,0,2,1,6,1
11019,0,2,1,6,1
11020,0,2,1,4,1
11021,0,2,1,6,1
11022,0,2,1,4,1
11023,0,2,1,4,1
11024,0,2,1,6,1
11025,0,2,1,4,1
11026,0,2,1,4,1
11027,0,2,1,6,1
11028,0,2,1,4,1
11029,0,2,1,4,1
11030,0,2,1,6,1
11031,0,2,1,4,1
11032,0,2,1,4,1
11033,0,2,1,6,1
11034,0,4,1,4,1
11035,0,2,1,4,1
11036,0,2,1,6,1
11037,0,2,1,4,1
11038,0,2,1,4,1
11039,0,2,1,6,1
11040,0,2,1,4,1
11041,0,2,1,4,1
11042,0,4,1,4,1
11043,0,4,1,4,1
11044,0,2,1,6,1
11045,0,4,1,4,1
11046,0,4,1,4,1
11047,3,2,1,4,1
11048,2,2,1,2,6
11049,2,4,1,6,4
11050,2,2,1,6,4
11051,2,2,1,2,6
11052,0,2,1,0,4
11053,0,2,1,0,0
11054,0,2,1,0,3
11055,0,2,1,0,3
11056,0,2,3,0,0
11057,0,2,1,0,1
11058,0,2,1,6,1
11059,0,2,1,6,1
11060,0,2,1,6,1
11061,0,2,1,0,1
11062,0,2,1,6,1
11063,0,2,1,0,1
11064,0,2,1,6,1
11065,0,2,1,0,1
11066,0,2,1,6,1
11067,0,2,1,6,1
11068,0,2,1,2,1
11069,0,2,1,2,1
11070,0,2,1,2,1
11071,0,2,1,2,1
11072,0,2,1,0,0
11073,0,2,1,0,0
11074,0,2,1,0,3
11075,0,2,1,0,3
11076,0,2,1,0,3
11077,0,2,1,0,3
11078,0,2,1,0,3
11079,0,2,1,0,3
11080,0,2,1,0,3
11081,0,2,1,0,3
11082,0,2,1,0,3
11083,0,2,1,0,3
11084,0,2,1,0,3
11085,0,2,1,6,3
11086,0,2,1,6,3
11087,0,2,1,6,3
11088,0,2,1,0,3
11089,0,2,1,0,1
11090,0,2,1,0,1
11091,0,2,1,0,1
11092,0,2,1,0,1
11093,0,2,1,0,1
11094,0,2,1,0,1
11095,3,2,1,0,1
11096,0,2,1,0,1
11097,0,2,2,2,1
11098,0,2,3,2,1
11099,0,2,2,2,1
11100,0,2,3,2,1
11101,0,2,0,0,0
11102,0,2,0,0,0
11103,0,2,0,0,0
11104,0,2,0,0,0
11105,0,2,0,0,0
11106,0,2,0,0,0
11107,0,2,0,0,0
11108,0,2,0,0,0
11109,0,2,0,0,0
11110,0,2,0,0,0
11111,0,2,0,0,0
11112,0,2,0,0,0
11113,0,2,0,0,0
11114,0,2,0,0,0
11115,0,2,0,0,0
11116,0,2,0,0,0
11117,0,2,0,0,0
11118,0,2,0,0,0
11119,0,2,0,0,0
11120,0,2,0,0,0
11121,0,2,0,0,0
11122,0,2,0,0,0
11123,0,2,0,0,0
11124,0,2,0,0,0
11125,0,2,0,0,0
11126,0,2,0,0,0
11127,0,2,0,0,0
11128,0,2,0,0,0
11129,0,2,0,0,0
11130,0,2,0,0,0
11131,0,2,0,0,0
11132,0,2,0,0,0
11133,0,2,0,0,0
11134,0,2,0,0,0
11135,0,2,0,0,0
11136,0,2,0,0,0
11137,0,2,0,0,0
11138,0,2,0,0,0
11139,0,2,0,0,0
11140,0,2,0,0,0
11141,0,2,0,0,0
11142,0,2,0,0,0
11143,0,2,0,0,0
11144,0,2,0,0,0
11145,0,2,0,0,0
11146,0,2,0,0,0
11147,0,2,0,0,0
11148,0,2,0,0,0
11149,3,2,0,0,0
11150,0,2,0,0,0
11151,0,2,0,0,0
11152,3,2,0,0,0
11153,0,2,0,0,0
11154,0,2,0,0,0
11155,3,2,0,0,0
11156,0,2,0,0,0
11157,0,2,0,0,0
11158,0,2,0,0,0
11159,0,2,0,0,0
11160,0,2,0,0,0
11161,0,2,0,0,0
11162,0,2,0,0,0
11163,0,2,0,0,0
11164,0,2,0,0,0
11165,0,2,0,0,0
11166,0,2,0,0,0
11167,0,2,0,0,0
11168,0,2,0,0,0
11169,0,2,0,0,0
11170,0,2,0,0,0
11171,0,2,0,0,0
11172,0,2,0,0,0
11173,0,2,0,0,0
11174,0,2,0,0,0
11175,0,2,0,0,0
11176,0,2,0,0,0
11177,0,2,0,6,0
11178,0,2,0,6,0
11179,0,2,0,6,0
11180,0,2,0,6,0
11181,0,2,0,6,0
11182,0,2,0,6,0
11183,0,2,0,6,0
11184,0,2,0,6,0
11185,0,2,0,6,0
11186,0,2,0,6,0
11187,0,2,0,6,0
11188,0,2,0,6,0
11189,0,2,0,6,0
11190,0,2,0,6,0
11191,0,2,0,6,0
11192,0,2,0,6,0
11193,0,2,0,6,0
11194,0,2,0,6,0
11195,0,2,0,6,0
11196,0,2,0,6,0
11197,0,2,0,6,0
11198,0,2,0,6,0
11199,0,2,1,4,0
11200,0,2,1,4,0
11201,0,2,1,4,0
11202,0,2,1,4,0
11203,0,2,0,6,0
11204,0,2,1,4,0
11205,0,2,1,4,0
11206,0,2,0,6,0
11207,0,2,1,4,0
11208,0,2,1,4,0
11209,0,2,0,6,0
11210,0,2,1,4,0
11211,0,2,1,4,0
11212,0,2,0,6,0
11213,0,2,1,4,0
11214,0,2,1,4,0
11215,0,2,0,6,0
11216,0,2,1,4,0
11217,0,2,1,4,0
11218,0,2,0,6,0
11219,0,2,0,6,0
11220,0,2,0,6,0
11221,0,2,0,6,0
11222,0,2,1,4,0
11223,0,2,0,6,0
11224,0,2,0,6,0
11225,0,2,0,6,0
11226,0,2,0,6,0
11227,0,2,0,6,0
11228,0,2,0,6,0
11229,0,2,0,6,0
11230,0,2,0,6,0
11231,0,2,0,6,0
11232,0,2,0,6,0
11233,0,2,0,6,0
11234,0,2,0,6,0
11235,0,2,0,6,0
11236,0,2,0,6,0
11237,0,2,0,6,0
11238,0,2,0,6,0
11239,0,2,0,6,0
11240,0,2,0,6,0
11241,0,2,0,6,0
11242,0,2,0,6,0
11243,0,2,0,6,0
11244,0,2,0,6,0
11245,0,2,0,6,0
11246,0,2,0,6,0
11247,0,2,0,6,0
11248,0,2,0,6,0
11249,0,2,0,6,0
11250,0,2,0,6,0
11251,0,2,0,6,0
11252,0,2,0,6,0
11253,0,2,0,6,0
11254,0,2,0,6,0
11255,0,2,0,6,0
11256,0,2,0,6,0
11257,0,2,0,6,0
11258,0,2,0,6,0
11259,0,2,0,6,0
11260,0,2,0,6,0
11261,0,2,0,6,0
11262,0,2,0,6,0
11263,0,2,0,6,0
11264,0,2,0,6,0
11265,0,2,0,6,0
11266,0,2,0,6,0
11267,0,2,0,6,0
11268,0,2,0,6,0
11269,0,2,0,6,0
11270,0,2,0,6,0
11271,0,2,0,6,0
11272,0,2,0,6,0
11273,0,2,0,6,0
11274,0,2,0,6,0
11275,0,2,0,6,0
11276,0,2,0,6,0
11277,0,2,0,6,0
11278,0,2,0,6,0
11279,0,2,0,6,0
11280,0,2,0,6,0
11281,0,2,0,6,0
11282,0,2,0,6,0
11283,0,2,0,6,0
11284,0,2,0,6,0
11285,0,2,0,6,0
11286,0,2,0,6,0
11287,0,2,0,6,0
11288,0,2,0,6,0
11289,0,2,0,6,0
11290,0,2,0,6,0
11291,0,2,0,6,0
11292,0,2,0,6,0
